0,1,2
157.2,166.92,113.59
156.01,167.77,110.57
154.28,165.96,108.42
151.65,160.21,111.59
149.91,156.91,115.55
148.73,156.93,113.61
149.48,158.48,113.5
149.21,157.41,113.43
149.36,156.68,113.08
151.88,155.24,123.92
152.66,157.23,119.41
147.18,153.22,106.64
155.57,164.85,123.26
148.6,162.64,113.76
159.31,168.63,130.12
152.07,163.63,115.97
144.31,161.62,105.3
143.78,161.14,103.3
145.25,163.32,102.34
148.97,170.21,102.17
151.03,174.79,101.75
149.67,173.91,98.67
149.43,172.51,96.51
147.79,168.83,98.83
147.14,164.74,102.62
142.46,161.46,103.7
146.36,163.0,107.06
151.75,166.16,111.83
154.59,166.07,119.95
154.13,161.77,122.71
156.0,161.2,126.8
153.16,157.76,123.0
149.82,157.09,117.14
149.96,159.23,112.27
147.39,159.98,107.72
142.12,158.35,97.53
140.16,159.19,94.98
142.14,162.98,96.3
143.41,165.05,98.17
138.38,161.62,91.14
132.53,155.44,87.31
134.05,154.45,93.41
135.36,152.87,96.57
133.73,152.33,97.33
128.69,147.74,95.19
122.84,139.12,90.04
124.03,137.07,88.11
133.89,144.85,93.05
145.62,157.49,98.48
131.29,140.24,104.78
71.76,72.08,77.55
64.21,64.21,73.01
60.24,60.68,69.52
50.57,51.61,60.25
44.38,46.18,50.98
40.33,39.73,44.89
40.7,38.45,43.6
53.35,50.12,52.22
70.99,65.19,63.04
40.77,38.53,35.73
29.42,28.74,26.86
28.74,27.22,28.54
48.33,44.21,45.44
74.36,67.18,65.23
83.43,75.79,72.05
52.82,48.07,49.44
47.92,45.47,47.82
45.03,44.63,46.87
49.99,48.63,51.72
53.04,52.06,57.33
57.48,56.88,62.68
66.19,64.39,70.79
69.01,68.01,74.01
59.26,57.46,63.86
61.18,61.24,66.75
59.94,58.54,64.74
63.82,62.5,68.46
50.39,49.19,54.19
48.76,46.96,51.96
57.65,56.65,61.65
62.41,61.41,66.41
59.32,57.52,62.92
68.91,70.39,75.99
65.4,65.64,71.75
91.37,90.82,89.19
129.84,137.23,108.23
147.69,151.15,111.88
152.06,157.47,112.11
157.36,166.41,111.59
155.16,167.49,109.5
153.82,167.94,109.3
154.1,169.06,108.5
155.9,169.82,110.14
152.41,160.65,111.74
149.68,156.68,115.08
147.98,156.18,111.98
149.0,158.0,113.0
148.87,155.87,111.87
150.64,157.89,113.02
149.0,153.82,117.86
147.14,153.16,111.02
142.97,151.24,101.42
154.09,160.27,119.95
141.44,156.06,106.35
160.3,172.15,136.13
157.84,171.04,126.42
142.1,160.39,99.7
139.95,159.53,99.06
141.88,162.37,98.84
146.24,169.24,98.36
151.03,175.39,101.27
148.9,173.38,98.44
147.39,170.75,96.27
146.44,167.66,99.8
146.48,163.96,103.95
144.9,161.66,105.02
149.29,164.43,107.8
153.44,166.43,112.78
155.07,165.59,122.19
157.38,164.42,127.34
155.07,160.92,125.91
153.08,161.01,118.63
152.5,162.41,114.76
149.87,162.42,106.71
148.29,163.37,104.41
144.46,163.02,97.32
144.05,164.93,98.15
145.8,166.92,101.2
147.09,168.01,101.21
139.46,161.74,91.78
131.83,153.08,86.62
130.32,148.56,90.24
130.66,148.18,93.78
132.71,150.83,97.67
129.79,147.15,95.59
123.85,138.21,89.85
131.33,140.24,92.96
140.42,148.05,96.73
149.4,159.52,98.69
148.42,157.72,106.05
95.86,99.25,95.81
68.16,68.32,76.04
61.66,62.93,70.65
52.49,52.24,60.54
42.45,43.78,48.62
37.33,37.72,41.71
43.7,42.05,47.58
88.01,80.68,79.83
108.58,100.08,92.2
81.98,72.92,66.25
57.76,51.18,47.75
58.6,53.98,52.95
70.57,63.68,59.85
96.23,86.53,79.24
126.85,117.32,105.5
58.02,54.07,56.29
57.23,55.33,58.86
52.14,51.62,55.62
46.31,46.27,48.23
47.2,47.88,52.12
58.34,58.14,63.1
67.25,66.01,72.13
65.76,64.76,70.12
50.26,48.14,53.74
60.09,57.45,64.59
59.26,57.3,64.58
65.94,63.66,70.42
55.23,53.39,58.39
46.68,45.04,50.04
47.55,47.03,50.59
59.78,57.98,63.3
58.29,56.01,62.17
65.84,66.08,71.39
66.91,66.91,74.25
66.04,67.9,72.17
116.73,120.72,103.08
146.59,148.03,110.72
151.39,157.03,109.05
151.71,163.16,102.5
148.22,164.67,101.08
149.62,167.02,104.82
152.26,168.7,107.3
155.95,169.3,113.33
155.54,163.27,118.08
149.57,156.57,115.29
148.53,156.81,112.61
150.51,160.55,115.23
154.23,161.23,118.19
156.1,163.6,117.82
150.78,159.25,116.42
148.07,156.56,109.33
141.3,150.71,98.4
154.3,156.49,119.0
139.37,150.2,103.83
154.44,166.75,130.44
166.23,176.16,145.44
139.73,157.87,97.1
137.96,159.75,96.56
140.29,162.29,97.56
144.87,168.55,97.57
151.01,174.89,101.21
148.88,172.44,98.66
145.97,168.53,96.29
144.41,165.06,98.98
145.52,162.8,102.96
147.95,162.57,104.24
152.09,166.8,105.47
154.49,167.51,113.22
156.39,167.06,125.08
158.91,165.87,131.19
157.65,164.91,127.69
153.96,165.33,116.47
152.89,166.64,110.91
154.11,169.17,109.81
153.26,169.49,109.38
149.22,166.83,105.83
146.42,164.62,105.17
146.79,165.59,103.79
145.77,166.15,101.93
140.23,160.79,94.91
137.77,154.86,97.72
136.98,151.18,100.34
138.09,152.02,104.89
132.68,148.31,97.94
128.87,143.83,93.27
127.83,140.1,92.58
134.59,140.95,94.23
140.17,145.33,94.69
150.08,158.16,98.49
150.54,160.66,100.4
115.06,120.39,101.52
69.25,69.3,78.26
62.43,64.57,72.23
47.21,46.8,53.93
37.1,36.73,40.12
48.11,49.39,55.2
42.76,44.43,49.27
46.53,45.15,44.67
131.29,119.04,104.8
105.72,93.15,84.02
96.29,85.86,78.37
86.26,76.97,73.42
107.41,95.44,89.13
103.26,90.29,78.78
96.23,86.05,73.74
43.73,44.89,48.38
42.61,43.15,48.04
51.23,50.27,55.79
42.83,42.71,45.07
50.46,50.81,54.62
61.48,60.88,65.64
64.28,64.08,69.52
63.42,62.42,67.58
53.28,51.32,56.64
59.76,57.16,63.6
58.51,56.63,62.59
60.19,57.51,64.27
59.81,57.89,62.77
46.99,45.71,50.11
45.71,45.39,48.35
56.72,54.82,59.68
55.26,53.42,58.42
56.65,56.16,61.17
63.44,63.68,70.76
55.52,54.68,62.64
94.88,96.5,92.21
138.08,141.49,109.86
147.44,155.83,104.98
146.25,160.73,97.0
143.53,162.97,93.65
145.97,165.27,99.67
151.89,168.05,109.13
154.81,167.76,114.33
155.9,162.46,119.78
154.0,158.88,118.68
151.8,158.32,115.08
153.87,161.75,117.07
156.68,163.76,120.48
157.64,165.19,119.18
156.59,168.39,121.79
150.77,162.07,111.87
141.47,152.07,97.87
155.13,157.28,121.29
144.41,153.09,110.45
147.49,160.63,121.83
170.42,179.57,153.66
143.73,160.42,106.9
150.78,167.35,118.4
142.32,164.46,102.29
146.67,169.51,101.79
152.36,173.92,104.48
153.01,173.25,103.74
149.32,168.68,99.72
146.18,163.81,100.83
149.19,164.94,105.11
152.3,168.4,104.52
154.25,170.41,102.35
156.63,169.99,113.31
159.12,170.28,127.93
158.66,166.43,129.56
156.5,166.52,123.44
152.65,167.46,113.59
153.12,169.92,110.26
157.2,172.2,114.96
155.82,170.5,115.1
152.55,168.63,113.95
147.3,164.18,108.62
143.47,161.07,101.99
142.36,159.25,100.2
140.82,157.24,98.02
141.47,155.03,103.99
137.57,149.29,104.05
138.88,149.68,106.72
133.49,146.37,98.33
132.07,144.43,97.19
126.15,135.08,91.41
133.71,139.31,96.07
142.61,146.43,98.94
148.81,155.45,101.86
146.29,156.02,100.05
137.61,144.65,108.94
70.59,70.73,75.63
63.83,67.0,76.51
49.78,50.16,55.73
36.54,35.34,40.34
51.88,52.89,58.14
43.56,50.67,57.47
36.16,37.72,42.41
55.42,49.67,45.22
105.76,89.9,80.0
121.44,110.28,101.04
109.26,99.99,93.51
113.83,102.11,94.19
105.32,92.17,76.22
57.84,51.77,46.94
38.33,40.06,45.39
53.59,55.08,59.87
56.63,55.23,60.15
49.64,49.44,52.04
47.53,47.13,49.33
58.08,57.08,61.08
59.9,59.7,64.5
58.83,57.83,62.83
51.67,50.67,55.67
59.51,57.71,63.51
64.61,61.61,68.61
63.31,60.31,67.31
57.09,55.49,59.89
42.78,42.78,44.78
43.39,43.39,45.39
48.77,47.17,49.97
49.23,47.23,52.23
53.77,52.17,57.17
63.51,63.91,69.71
52.52,50.88,58.44
67.46,66.68,71.41
121.57,129.67,103.3
144.2,155.06,103.19
141.61,158.47,94.18
143.58,163.58,93.4
144.94,163.62,96.66
151.59,166.39,107.47
157.31,167.79,117.26
158.07,164.23,122.27
155.71,161.39,119.71
153.13,160.69,116.57
152.64,161.76,114.64
155.26,163.14,116.78
156.09,164.37,116.17
156.26,167.62,120.43
152.47,163.91,112.92
145.17,155.87,102.15
153.28,156.84,121.56
147.67,156.18,115.81
143.93,156.46,113.79
169.16,177.56,151.68
157.83,171.88,130.61
166.84,176.92,141.37
149.49,168.42,109.49
149.47,168.66,105.88
152.04,170.76,106.84
151.57,169.52,105.51
153.86,170.35,106.34
152.53,168.46,108.44
155.58,168.82,112.2
157.49,172.54,108.81
163.43,180.4,114.42
171.07,186.38,139.36
168.33,180.55,140.97
160.77,170.65,131.06
150.48,165.96,114.46
146.99,166.08,105.46
152.18,170.58,109.34
157.75,174.35,117.17
157.12,173.0,118.88
152.14,168.78,114.06
146.25,161.69,105.49
143.66,157.6,100.66
143.64,156.8,101.48
140.77,152.31,100.53
139.08,150.66,104.08
134.07,144.26,101.27
133.52,144.72,99.35
131.32,142.96,94.76
132.79,142.09,97.41
131.68,136.31,96.99
136.83,138.99,101.81
141.07,143.34,102.89
146.31,151.87,108.05
149.69,157.68,109.23
149.48,155.91,114.9
90.39,91.47,87.64
60.58,66.42,72.81
55.5,55.33,62.16
42.65,43.24,48.23
56.17,58.13,62.33
42.08,42.68,47.81
39.94,39.98,45.37
51.03,48.21,51.44
115.34,101.62,93.16
126.97,116.35,106.87
104.83,93.32,88.22
134.12,122.32,113.87
127.66,113.63,99.53
66.19,59.61,57.83
49.58,49.63,50.83
43.84,43.06,46.16
56.46,54.38,58.22
47.25,46.68,49.14
49.57,49.17,51.61
59.28,57.92,62.52
57.52,56.72,61.64
49.42,48.06,53.06
46.1,45.73,50.08
56.71,53.6,59.64
65.46,61.22,68.26
67.54,63.78,71.0
63.05,60.9,66.49
49.24,49.24,52.68
39.81,39.57,42.29
44.4,43.76,46.08
45.9,44.62,48.54
50.78,49.06,54.54
53.44,53.0,58.92
45.32,44.09,50.11
51.84,51.94,58.96
108.08,115.92,98.92
136.67,150.46,102.95
141.48,159.82,95.69
142.53,162.53,92.49
146.85,165.29,99.34
155.05,166.62,109.72
157.08,165.42,115.4
156.82,165.74,118.7
153.93,163.57,116.67
154.27,165.51,117.81
153.57,165.25,115.73
152.45,163.41,112.69
154.21,165.85,115.68
152.86,167.32,109.49
150.67,162.91,108.47
152.93,160.43,116.12
154.38,158.25,124.15
146.52,155.51,112.96
139.73,152.56,103.26
165.53,176.27,145.48
173.04,183.17,154.33
171.91,180.56,146.29
163.3,174.83,124.73
153.02,168.8,108.12
152.2,167.58,108.56
153.38,168.92,109.76
151.38,168.55,106.82
151.47,168.12,111.45
157.4,169.59,116.27
171.0,187.0,137.07
210.84,223.79,209.27
232.21,239.42,238.03
225.07,232.66,229.32
206.45,217.56,203.96
158.63,177.39,125.83
146.83,168.93,106.68
153.17,173.53,113.23
156.7,174.7,115.62
157.44,175.12,117.82
151.98,169.9,110.6
147.88,163.48,105.76
146.88,159.52,104.04
145.78,155.68,104.85
140.87,147.98,104.33
132.23,138.08,99.81
125.85,133.3,93.03
127.16,137.93,90.5
130.08,142.08,93.28
133.25,142.05,98.59
136.06,138.53,102.82
139.78,140.9,107.1
144.26,145.74,110.22
148.06,152.91,114.43
154.45,161.57,118.37
157.73,164.42,124.51
123.04,125.69,112.3
62.68,65.15,72.27
67.17,67.75,74.94
46.89,48.69,53.69
53.1,56.97,60.75
39.45,42.04,45.51
34.17,34.76,37.92
67.3,66.04,64.52
142.17,131.94,121.15
145.99,136.5,127.53
115.64,102.58,98.36
146.25,134.87,125.9
162.58,150.55,137.45
127.08,116.85,107.33
60.74,58.49,56.56
52.73,50.29,50.99
57.93,53.75,55.9
53.28,50.82,53.63
53.88,52.2,55.44
54.26,52.66,57.66
45.67,44.79,48.51
35.98,34.7,37.78
40.49,38.75,41.19
51.09,47.89,52.33
58.64,53.64,59.52
64.34,60.12,67.05
63.09,60.55,66.93
45.74,45.75,50.15
40.4,39.52,44.16
41.21,40.41,44.81
40.02,39.22,42.42
48.83,46.15,52.31
47.96,47.28,53.12
38.89,40.05,44.65
43.38,44.01,50.08
82.01,88.24,80.25
133.04,148.23,106.54
143.07,159.15,101.39
141.68,160.39,96.19
145.06,163.43,98.88
155.77,166.37,110.37
157.53,166.25,114.21
155.26,165.26,114.38
156.44,167.64,118.44
154.39,166.79,118.59
156.42,168.42,118.82
150.46,164.13,111.52
149.66,165.35,113.79
147.48,165.17,103.01
152.76,166.21,113.26
153.19,160.07,120.18
156.24,159.12,127.66
149.63,156.97,114.96
140.3,153.61,101.14
162.63,174.73,135.8
186.17,193.89,172.98
175.26,185.28,151.27
167.11,177.55,129.29
156.47,170.1,112.08
153.6,167.79,111.84
156.92,170.35,109.35
154.95,170.52,107.03
155.66,170.34,110.74
164.17,175.86,130.2
199.04,211.61,191.99
242.62,245.36,247.58
247.9,248.77,250.08
244.18,245.83,244.37
234.87,239.7,239.17
176.07,192.76,153.79
151.34,170.62,111.96
153.35,173.63,113.61
156.55,174.55,114.17
156.16,173.36,111.16
155.16,170.96,109.43
150.54,165.39,106.72
148.82,159.02,106.1
147.43,154.33,110.27
141.49,145.28,108.09
133.13,136.64,105.6
129.08,134.45,98.29
132.09,140.21,96.39
133.06,143.1,98.18
135.48,143.31,101.94
134.42,138.84,103.6
138.25,142.57,109.53
144.52,148.68,115.96
149.65,154.07,119.19
158.94,164.93,125.23
159.89,167.72,129.9
123.91,125.87,114.18
65.43,67.25,74.54
65.04,67.13,74.33
59.68,62.15,67.33
55.93,58.56,63.35
50.0,50.21,52.31
48.98,47.87,49.88
137.0,130.29,125.29
154.61,145.81,138.16
161.23,150.74,145.25
141.04,129.8,126.78
146.25,132.98,128.23
174.73,161.85,151.59
175.93,162.22,150.81
135.19,124.81,114.89
98.87,88.54,82.98
78.48,72.14,68.67
58.37,54.42,57.51
61.54,58.87,62.55
42.42,41.42,46.42
36.72,36.41,38.34
26.6,26.6,26.6
38.85,34.65,36.25
48.14,44.1,47.78
54.95,50.23,55.39
63.04,59.11,64.78
60.81,59.31,64.52
43.26,44.64,49.77
38.6,38.08,43.24
36.11,34.43,39.43
36.34,35.74,38.54
45.18,42.98,48.98
43.3,44.38,49.7
37.72,39.2,44.17
39.26,40.08,45.48
69.21,72.47,70.35
118.8,128.41,102.18
139.38,154.6,104.64
141.23,159.16,99.98
145.45,162.57,99.91
151.74,164.82,106.94
155.81,165.71,112.59
152.81,165.21,112.21
155.25,167.25,117.65
153.32,165.32,116.08
152.0,164.59,113.92
145.12,162.1,107.12
139.97,160.21,105.44
145.3,162.99,101.87
151.08,165.04,112.71
148.7,158.1,114.9
153.21,157.9,123.06
151.4,158.31,119.13
143.56,156.05,107.4
156.61,169.97,122.71
189.85,196.8,178.24
181.79,189.91,158.71
167.74,176.82,127.37
161.5,172.86,120.2
162.57,170.93,115.33
202.49,194.91,118.6
204.98,196.02,116.9
189.45,185.1,121.48
191.61,198.54,167.08
228.31,233.42,229.97
228.33,235.91,230.25
234.55,235.09,228.67
233.3,230.85,220.47
214.31,219.19,208.57
173.8,186.71,152.03
155.1,171.35,117.26
153.94,171.04,115.98
152.95,170.95,110.89
153.14,170.66,109.46
154.14,169.46,110.78
153.09,164.98,112.07
151.56,159.32,112.96
146.05,149.81,111.28
142.31,142.69,110.29
137.58,137.9,110.52
135.16,136.73,108.53
137.15,142.64,106.75
140.15,148.09,107.84
140.9,149.63,107.49
143.73,151.54,112.23
146.17,152.33,117.69
149.13,154.13,122.77
153.02,157.69,125.69
161.42,167.11,131.97
200.02,210.45,198.7
126.85,128.65,129.76
53.27,56.1,62.57
54.31,57.32,64.89
109.07,114.84,126.4
71.64,70.72,77.47
89.23,83.46,84.45
102.88,98.44,97.96
157.84,150.32,142.15
150.45,140.57,135.89
146.26,135.74,133.32
145.24,134.22,130.91
140.23,129.02,124.53
170.05,155.98,147.45
176.62,160.93,148.65
164.15,149.6,134.95
139.23,125.66,112.64
83.19,75.74,69.66
59.14,54.2,56.18
47.46,43.96,46.77
31.87,30.87,34.87
29.64,28.82,30.58
26.05,25.23,25.64
35.74,31.62,32.66
47.05,42.61,46.53
51.86,50.26,54.78
57.28,55.68,61.12
55.3,55.26,60.5
38.73,42.45,47.46
31.93,33.81,37.97
30.28,30.24,34.76
34.53,34.03,37.38
43.87,43.18,48.99
38.82,42.17,47.95
32.66,34.14,39.22
35.04,33.05,38.93
51.25,51.02,56.29
105.99,113.6,94.57
141.23,153.4,107.37
140.15,157.59,101.48
142.24,159.28,98.44
146.22,160.46,101.94
149.31,160.8,106.67
149.87,162.07,109.91
149.66,160.78,111.26
150.3,161.0,110.62
141.83,157.31,102.26
134.07,154.17,95.34
130.01,149.51,92.98
149.18,164.33,111.02
151.28,163.94,114.16
147.84,157.44,113.84
153.52,159.72,122.49
155.29,161.65,124.74
150.93,160.42,116.97
154.7,167.87,117.14
184.89,191.96,169.7
187.93,190.54,151.2
182.2,181.9,121.87
174.69,177.68,133.41
188.59,183.32,123.1
206.44,194.89,119.21
188.91,183.41,118.53
170.82,173.76,119.78
168.93,178.22,134.15
202.85,207.53,184.78
179.71,187.81,145.84
173.49,183.76,146.44
166.13,175.3,140.49
151.02,158.3,109.67
153.69,162.31,108.09
153.83,167.27,113.63
156.08,170.72,114.74
150.9,168.87,108.9
151.83,168.87,109.75
154.16,167.64,113.88
152.39,161.43,113.91
149.67,153.35,112.55
141.13,142.65,107.97
136.64,137.18,107.78
132.6,133.28,108.56
134.53,132.81,110.73
139.29,142.08,112.3
145.6,151.6,115.0
149.32,157.89,115.37
151.15,162.03,119.23
155.28,164.08,126.28
154.51,159.99,128.55
156.37,159.37,131.43
160.51,163.9,131.82
184.55,192.56,176.57
96.17,100.96,103.83
37.69,41.29,46.13
39.82,43.38,48.35
54.78,55.98,65.16
69.71,68.5,75.35
86.57,81.55,80.96
116.94,112.76,107.18
163.06,154.22,145.62
150.39,141.19,135.99
142.0,132.08,130.16
150.03,138.63,135.37
138.68,128.29,125.62
141.17,129.33,123.61
167.22,152.02,139.78
176.17,160.3,142.65
142.01,128.69,114.91
102.47,92.78,80.11
57.29,51.61,48.97
18.49,17.59,17.82
20.05,16.85,20.25
20.59,18.11,20.07
24.43,22.43,23.43
33.68,29.68,29.88
41.9,38.3,42.1
47.14,45.74,50.74
54.76,54.4,59.88
55.66,56.94,62.58
41.04,45.64,51.04
32.95,36.15,39.95
29.62,30.22,34.42
32.76,32.36,36.56
40.89,41.49,47.49
39.61,43.41,51.01
36.63,38.51,43.55
32.61,32.68,37.16
44.28,44.86,49.82
99.43,104.87,90.23
140.47,151.86,110.27
145.23,159.29,105.62
143.11,157.64,98.41
143.85,157.09,100.69
142.58,155.5,102.02
142.2,154.08,104.68
141.19,152.31,102.79
141.01,153.77,100.21
138.8,153.87,97.68
133.09,151.48,94.1
129.0,146.84,91.36
153.08,164.92,118.48
150.94,162.94,114.98
152.4,162.0,118.4
155.63,161.76,124.96
157.67,163.57,128.09
154.8,162.64,120.92
155.69,167.83,117.5
184.29,190.9,167.55
183.99,182.9,151.02
165.9,167.39,118.59
162.2,168.94,125.39
169.34,171.23,122.19
164.83,167.18,117.41
155.1,162.53,116.64
148.22,161.15,105.26
149.9,163.44,106.6
151.31,162.63,108.09
151.42,160.41,103.56
150.97,160.24,102.73
141.38,150.08,97.2
145.82,152.74,105.86
149.94,157.77,108.04
153.24,165.13,110.76
154.76,169.31,111.56
154.04,171.22,108.83
176.95,181.98,109.82
164.61,171.09,120.67
156.23,162.52,120.36
152.51,152.68,117.45
142.76,142.77,113.12
137.7,137.33,111.79
132.85,131.97,110.49
133.91,131.24,112.1
138.54,139.66,117.44
147.89,153.31,120.33
156.73,164.65,124.31
158.72,168.2,126.47
159.87,168.83,130.84
159.76,164.24,137.16
159.8,161.07,137.98
160.75,161.12,132.54
153.37,156.23,127.0
74.11,76.87,79.84
41.26,43.89,47.82
24.34,25.2,29.4
19.63,19.45,24.47
49.94,49.29,55.46
99.54,95.82,92.47
130.25,125.7,116.59
167.12,157.31,149.1
148.16,140.23,135.11
141.67,133.49,130.95
150.05,139.96,136.21
134.14,125.54,122.98
130.11,119.65,117.65
155.29,140.66,130.7
184.12,167.15,148.76
162.64,146.96,130.26
122.36,109.05,95.89
22.36,20.7,18.91
14.71,13.35,14.38
18.76,14.97,17.6
20.06,15.81,17.61
25.56,23.88,24.72
30.73,28.05,27.65
36.53,35.6,38.16
45.24,44.48,48.52
56.32,56.68,61.6
59.55,60.19,66.75
41.33,43.67,50.04
26.49,28.25,32.53
29.86,30.78,34.82
28.57,30.67,34.25
30.65,31.19,37.02
30.47,33.23,39.35
26.51,29.56,33.54
25.07,28.11,31.43
36.2,35.84,40.79
84.51,86.96,80.33
133.85,144.59,107.81
146.82,160.22,107.72
145.77,159.82,102.03
141.95,154.55,100.27
139.81,150.17,99.45
139.61,149.69,102.89
137.64,149.64,100.6
134.97,147.86,95.6
137.07,150.37,96.14
134.85,150.21,97.14
134.65,148.57,94.35
148.29,160.09,114.13
147.62,159.18,113.94
150.6,160.08,116.44
151.72,158.61,118.91
157.7,163.71,127.38
156.7,164.55,122.79
155.27,165.33,118.84
183.28,190.88,168.09
185.04,182.84,162.94
156.34,158.34,123.0
151.09,160.49,116.63
155.33,163.07,121.25
166.22,167.33,133.5
153.2,161.01,116.5
142.58,157.59,95.36
168.08,172.55,109.57
161.93,168.81,113.69
150.65,159.75,103.74
161.09,166.06,104.86
151.36,156.94,98.98
149.39,157.19,113.01
148.47,156.47,109.31
148.39,158.85,105.26
162.72,172.78,106.28
162.5,175.42,108.75
198.88,190.71,109.35
178.08,175.52,123.77
160.36,161.98,125.55
158.01,155.73,129.88
152.93,149.41,129.61
146.25,143.19,124.97
138.96,135.94,121.46
138.62,135.42,122.7
140.69,140.97,125.27
147.74,151.67,126.19
153.91,159.67,126.62
157.25,163.73,128.51
159.41,165.15,132.76
159.25,160.7,138.65
160.39,158.89,138.97
162.34,161.0,136.64
147.39,147.6,123.13
74.09,74.32,78.09
40.94,42.82,47.02
27.0,26.8,31.6
15.7,14.06,18.78
17.18,15.11,18.63
74.11,73.27,71.63
161.09,156.31,145.26
174.65,165.89,155.21
145.2,138.02,132.17
112.9,109.51,111.43
119.33,115.23,115.67
112.08,107.65,109.16
113.46,107.44,105.47
146.9,132.25,120.27
188.15,171.29,153.2
198.76,183.4,161.65
88.11,79.27,70.27
16.63,14.41,11.7
17.72,15.32,14.72
18.38,15.54,15.06
19.73,16.09,16.31
23.89,22.25,22.55
29.46,29.92,28.48
35.79,34.67,37.23
38.8,36.96,41.08
50.5,49.46,54.66
60.76,59.68,66.92
43.1,44.49,50.97
31.19,32.51,36.83
27.28,28.31,32.3
18.79,23.19,26.49
23.11,24.11,29.03
22.14,22.34,26.94
24.83,25.35,29.63
29.07,30.09,34.39
33.86,33.7,37.36
62.8,65.34,66.39
123.97,131.58,106.87
144.22,157.39,107.83
143.77,156.84,102.01
142.92,152.7,101.84
141.03,148.19,103.29
139.06,146.91,104.8
134.61,145.92,99.57
132.1,144.1,94.98
136.75,149.39,97.51
138.92,151.88,102.58
139.79,150.44,98.65
143.8,155.8,109.8
143.42,154.82,109.66
142.97,153.73,108.17
147.6,157.96,113.04
156.13,164.15,122.06
158.29,166.69,124.29
154.6,163.45,119.84
180.44,185.41,164.41
188.0,185.74,168.2
164.25,162.89,131.97
151.71,156.19,114.83
151.37,158.17,114.27
161.61,163.35,126.1
141.68,153.17,99.45
151.52,162.46,93.38
201.1,188.15,111.48
178.74,175.34,116.99
155.44,161.6,113.38
196.52,186.88,111.9
192.17,182.07,109.1
151.69,159.47,115.8
149.56,158.4,112.08
144.92,152.97,101.58
176.33,174.5,99.93
172.48,174.98,112.84
162.53,166.11,120.26
166.61,165.75,124.03
161.73,162.46,130.34
161.4,159.32,135.96
158.18,155.18,136.58
155.2,152.8,137.4
145.22,143.22,130.82
142.77,140.37,127.85
143.19,144.19,128.35
148.22,151.62,126.62
153.66,159.06,126.66
157.98,162.93,131.97
157.06,159.5,134.58
155.11,154.19,134.79
152.94,149.62,130.78
153.95,152.8,129.51
129.42,130.89,113.57
59.74,58.87,64.66
38.69,39.39,43.6
22.5,22.02,26.38
18.11,15.51,20.71
18.61,14.73,18.65
23.32,21.04,23.85
174.04,173.39,163.98
181.09,175.85,162.48
131.02,120.75,116.92
111.17,114.53,120.67
114.84,113.7,116.01
107.96,106.36,107.97
114.27,111.8,110.45
133.93,122.01,112.51
177.0,161.81,144.23
171.18,159.58,143.24
54.37,49.41,44.98
21.57,17.69,16.25
23.7,19.7,20.3
19.9,17.7,16.1
19.78,19.18,17.18
28.25,26.25,24.65
30.82,30.82,30.02
32.01,32.01,33.61
37.79,36.59,40.39
48.52,47.48,52.08
58.27,57.27,63.59
52.46,52.26,58.26
29.52,30.52,34.52
23.06,24.15,28.12
18.32,21.66,24.4
21.62,22.06,26.06
20.14,19.14,24.14
23.51,22.83,27.67
25.61,25.33,29.97
35.22,36.22,40.22
48.81,52.38,56.07
96.99,102.54,93.72
138.97,150.45,108.6
141.98,152.61,102.45
138.47,145.67,101.59
137.85,141.69,103.89
136.35,141.03,103.04
134.35,142.03,99.75
129.75,140.07,93.99
132.52,143.32,95.4
138.05,148.73,102.37
140.15,148.63,98.59
144.19,155.59,111.39
144.83,157.51,112.31
143.17,156.61,107.97
148.42,161.78,112.5
155.35,166.52,121.92
160.98,171.66,129.31
155.17,164.81,122.17
176.78,179.49,158.31
179.26,178.52,157.43
173.26,171.18,144.93
158.71,157.17,122.29
154.99,156.46,117.42
155.39,159.45,113.41
141.12,153.61,96.03
135.69,152.7,91.61
154.39,164.66,110.32
161.52,168.46,121.61
159.83,162.61,119.59
172.32,169.85,122.65
160.17,161.03,112.94
148.13,155.77,115.08
147.93,156.77,113.34
142.46,150.21,102.58
148.1,152.93,103.23
151.3,159.03,114.82
148.0,155.56,115.51
154.21,157.3,124.56
156.21,156.87,128.74
157.87,155.44,132.78
157.98,155.02,135.5
153.51,151.87,134.59
144.41,142.66,127.99
141.29,139.33,124.29
142.16,142.01,125.0
143.81,147.64,123.45
149.96,155.15,124.55
149.74,153.7,126.78
147.92,146.24,126.49
143.06,140.38,123.78
140.93,137.3,118.4
145.18,144.25,120.18
105.23,108.25,102.25
55.08,52.5,59.95
31.16,31.62,35.61
23.34,23.82,27.02
17.9,16.14,19.78
14.81,12.5,15.03
26.47,25.94,27.13
122.51,124.35,124.68
176.24,170.95,158.64
153.53,145.57,137.26
68.09,63.47,62.14
55.78,53.4,50.42
59.36,54.65,51.9
60.46,55.66,52.37
144.77,135.18,122.75
167.1,154.79,136.62
78.92,70.91,67.81
24.8,19.38,18.87
17.19,12.81,12.27
21.38,17.16,18.7
22.68,19.4,18.88
23.92,21.28,19.87
25.41,22.38,21.08
26.53,26.48,25.68
29.96,29.72,31.44
36.8,34.4,38.68
46.49,45.34,49.56
50.86,50.2,55.41
49.3,48.86,54.74
26.86,28.06,31.6
20.76,21.82,24.54
21.81,23.77,24.45
17.08,16.69,19.02
20.14,19.14,24.26
19.37,17.45,22.69
27.9,26.12,31.19
